,league,date,home_team,away_team,home_score,away_score,season,home_latitude,home_longitude,away_latitude,away_longitude,distance_km,prev_match_date,days_rest
1714,Premier League,2014-12-26,Chelsea,West Ham,2.0,0.0,2014,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2014-12-26,90.0
336,Premier League,2015-01-31,Chelsea,Manchester City,1.0,1.0,2014,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2015-01-31,36.0
206,Premier League,2015-04-18,Chelsea,Manchester United,1.0,0.0,2014,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2015-04-18,77.0
1530,Premier League,2015-09-19,Chelsea,Arsenal,2.0,0.0,2015,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2015-09-19,154.0
1000,Premier League,2015-10-01,Chelsea,Newcastle United,2.0,0.0,2014,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2015-10-01,12.0
1837,Premier League,2015-10-05,Chelsea,Liverpool,1.0,1.0,2014,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2015-10-05,4.0
41,Premier League,2015-10-17,Chelsea,Aston Villa,2.0,0.0,2015,51.4816,-0.191,52.5092,-1.884,162.7547353374096,2015-10-17,12.0
162,Premier League,2015-10-31,Chelsea,Liverpool,1.0,3.0,2015,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2015-10-31,14.0
1191,Premier League,2016-02-05,Chelsea,Tottenham,2.0,2.0,2015,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2016-02-05,97.0
1406,Premier League,2016-02-13,Chelsea,Newcastle United,5.0,1.0,2015,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2016-02-13,8.0
1516,Premier League,2016-03-19,Chelsea,West Ham,2.0,2.0,2015,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2016-03-19,35.0
1791,Premier League,2016-04-16,Chelsea,Manchester City,0.0,3.0,2015,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2016-04-16,28.0
769,Premier League,2016-05-15,Chelsea,Leicester,1.0,1.0,2015,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2016-05-15,29.0
521,Premier League,2016-07-02,Chelsea,Manchester United,1.0,1.0,2015,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2016-07-02,48.0
689,Premier League,2016-08-15,Chelsea,West Ham,2.0,1.0,2016,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2016-08-15,44.0
1738,Premier League,2016-09-16,Chelsea,Liverpool,1.0,2.0,2016,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2016-09-16,32.0
1270,Premier League,2016-10-15,Chelsea,Leicester,3.0,0.0,2016,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2016-10-15,29.0
873,Premier League,2016-10-23,Chelsea,Manchester United,4.0,0.0,2016,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2016-10-23,8.0
432,Premier League,2016-11-26,Chelsea,Tottenham,2.0,1.0,2016,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2016-11-26,34.0
1394,Premier League,2017-02-12,Chelsea,Newcastle United,3.0,1.0,2017,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2017-02-12,78.0
980,Premier League,2017-04-02,Chelsea,Arsenal,3.0,1.0,2016,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2017-04-02,49.0
1491,Premier League,2017-05-04,Chelsea,Manchester City,2.0,1.0,2016,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2017-05-04,32.0
219,Premier League,2017-05-11,Chelsea,Manchester United,1.0,0.0,2017,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2017-05-11,7.0
1435,Premier League,2017-09-17,Chelsea,Arsenal,0.0,0.0,2017,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2017-09-17,129.0
1060,Premier League,2017-09-30,Chelsea,Manchester City,0.0,1.0,2017,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2017-09-30,13.0
401,Premier League,2018-01-04,Chelsea,Tottenham,1.0,3.0,2017,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2018-01-04,96.0
1261,Premier League,2018-01-13,Chelsea,Leicester,0.0,0.0,2017,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2018-01-13,9.0
988,Premier League,2018-06-05,Chelsea,Liverpool,1.0,0.0,2017,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2018-06-05,143.0
1746,Premier League,2018-08-04,Chelsea,West Ham,1.0,1.0,2017,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2018-08-04,60.0
1204,Premier League,2018-08-12,Chelsea,Manchester City,2.0,0.0,2018,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2018-08-12,8.0
679,Premier League,2018-08-18,Chelsea,Arsenal,3.0,2.0,2018,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2018-08-18,6.0
885,Premier League,2018-09-29,Chelsea,Liverpool,1.0,1.0,2018,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2018-09-29,42.0
643,Premier League,2018-10-20,Chelsea,Manchester United,2.0,2.0,2018,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2018-10-20,21.0
648,Premier League,2018-12-22,Chelsea,Leicester,0.0,1.0,2018,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2018-12-22,63.0
651,Premier League,2019-02-27,Chelsea,Tottenham,2.0,0.0,2018,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2019-02-27,67.0
198,Premier League,2019-04-12,Chelsea,Aston Villa,2.0,1.0,2019,51.4816,-0.191,52.5092,-1.884,162.7547353374096,2019-04-12,44.0
229,Premier League,2019-08-04,Chelsea,West Ham,2.0,0.0,2018,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2019-08-04,114.0
1824,Premier League,2019-08-18,Chelsea,Leicester,1.0,1.0,2019,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2019-08-18,14.0
1250,Premier League,2019-09-22,Chelsea,Liverpool,1.0,2.0,2019,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2019-09-22,35.0
1594,Premier League,2019-10-19,Chelsea,Newcastle United,1.0,0.0,2019,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2019-10-19,27.0
1277,Premier League,2019-11-30,Chelsea,West Ham,0.0,1.0,2019,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2019-11-30,42.0
1181,Premier League,2019-12-01,Chelsea,Newcastle United,2.0,1.0,2018,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2019-12-01,1.0
337,Premier League,2020-01-21,Chelsea,Arsenal,2.0,2.0,2019,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2020-01-21,51.0
188,Premier League,2020-02-17,Chelsea,Manchester United,0.0,2.0,2019,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2020-02-17,27.0
1623,Premier League,2020-02-22,Chelsea,Tottenham,2.0,1.0,2019,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2020-02-22,5.0
1548,Premier League,2020-06-25,Chelsea,Manchester City,2.0,1.0,2019,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2020-06-25,124.0
1562,Premier League,2020-09-20,Chelsea,Liverpool,0.0,2.0,2020,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2020-09-20,87.0
549,Premier League,2020-11-29,Chelsea,Tottenham,0.0,0.0,2020,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2020-11-29,70.0
660,Premier League,2020-12-21,Chelsea,West Ham,3.0,0.0,2020,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2020-12-21,22.0
1179,Premier League,2020-12-28,Chelsea,Aston Villa,1.0,1.0,2020,51.4816,-0.191,52.5092,-1.884,162.7547353374096,2020-12-28,7.0
1020,Premier League,2021-02-15,Chelsea,Newcastle United,2.0,0.0,2020,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2021-02-15,49.0
442,Premier League,2021-02-28,Chelsea,Manchester United,0.0,0.0,2020,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2021-02-28,13.0
1774,Premier League,2021-03-01,Chelsea,Manchester City,1.0,3.0,2020,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2021-03-01,1.0
1661,Premier League,2021-05-18,Chelsea,Leicester,2.0,1.0,2020,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2021-05-18,78.0
999,Premier League,2021-09-25,Chelsea,Manchester City,0.0,1.0,2021,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2021-09-25,130.0
1448,Premier League,2021-11-09,Chelsea,Aston Villa,3.0,0.0,2021,51.4816,-0.191,52.5092,-1.884,162.7547353374096,2021-11-09,45.0
1723,Premier League,2021-11-28,Chelsea,Manchester United,1.0,1.0,2021,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2021-11-28,19.0
924,Premier League,2021-12-05,Chelsea,Arsenal,0.0,1.0,2020,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2021-12-05,7.0
527,Premier League,2022-01-23,Chelsea,Tottenham,2.0,0.0,2021,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2022-01-23,49.0
1584,Premier League,2022-02-01,Chelsea,Liverpool,2.0,2.0,2021,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2022-02-01,9.0
909,Premier League,2022-03-09,Chelsea,West Ham,2.0,1.0,2022,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2022-03-09,36.0
970,Premier League,2022-03-13,Chelsea,Newcastle United,1.0,0.0,2021,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2022-03-13,4.0
747,Premier League,2022-04-20,Chelsea,Arsenal,2.0,4.0,2021,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2022-04-20,38.0
580,Premier League,2022-04-24,Chelsea,West Ham,1.0,0.0,2021,51.4816,-0.191,51.5386,-0.0174,13.58337053417813,2022-04-24,4.0
1634,Premier League,2022-05-19,Chelsea,Leicester,1.0,1.0,2021,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2022-05-19,25.0
423,Premier League,2022-06-11,Chelsea,Arsenal,0.0,1.0,2022,51.4816,-0.191,51.555,-0.1086,9.955916441909952,2022-06-11,23.0
1190,Premier League,2022-08-14,Chelsea,Tottenham,2.0,2.0,2022,51.4816,-0.191,51.6043,-0.0665,16.13310865011357,2022-08-14,64.0
1379,Premier League,2022-08-27,Chelsea,Leicester,2.0,1.0,2022,51.4816,-0.191,52.6203,-1.1422,142.3439686955851,2022-08-27,13.0
1087,Premier League,2022-10-22,Chelsea,Manchester United,1.0,1.0,2022,51.4816,-0.191,53.4631,-2.2913,262.24237785457007,2022-10-22,56.0
1194,Premier League,2023-01-04,Chelsea,Aston Villa,0.0,2.0,2022,51.4816,-0.191,52.5092,-1.884,162.7547353374096,2023-01-04,74.0
1095,Premier League,2023-04-04,Chelsea,Liverpool,0.0,0.0,2022,51.4816,-0.191,53.4308,-2.9608,286.661312217518,2023-04-04,90.0
1304,Premier League,2023-05-01,Chelsea,Manchester City,0.0,1.0,2022,51.4816,-0.191,53.4831,-2.2004,260.8346870052103,2023-05-01,27.0
1269,Premier League,2023-05-28,Chelsea,Newcastle United,1.0,1.0,2022,51.4816,-0.191,54.9756,-1.6216,399.99226252280596,2023-05-28,27.0
715,MLS,2014-03-23,Chicago Fire FC,New York Red Bulls,1.0,1.0,2014,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2014-03-23,-
44,MLS,2014-04-05,Chicago Fire FC,Philadelphia Union,2.0,2.0,2014,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2014-04-05,13.0
230,MLS,2014-05-18,Chicago Fire FC,Sporting Kansas City,2.0,1.0,2014,41.8623,-87.6167,39.1215,-94.823,681.0317877139817,2014-05-18,43.0
797,MLS,2014-06-01,Chicago Fire FC,LA Galaxy,1.0,1.0,2014,41.8623,-87.6167,33.8644,-118.2611,2815.795433687295,2014-06-01,14.0
589,MLS,2014-06-07,Chicago Fire FC,Seattle Sounders,2.0,3.0,2014,41.8623,-87.6167,47.5952,-122.3316,2790.5417477822043,2014-06-07,6.0
1188,MLS,2014-07-19,Chicago Fire FC,Philadelphia Union,1.0,1.0,2014,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2014-07-19,42.0
1783,MLS,2014-08-10,Chicago Fire FC,New York Red Bulls,1.0,0.0,2014,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2014-08-10,22.0
1638,MLS,2014-09-20,Chicago Fire FC,DC United,3.0,3.0,2014,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2014-09-20,41.0
620,MLS,2014-10-24,Chicago Fire FC,Houston Dynamo,2.0,1.0,2014,41.8623,-87.6167,29.7522,-95.3525,1514.9322633308777,2014-10-24,34.0
1619,MLS,2015-03-29,Chicago Fire FC,Philadelphia Union,1.0,0.0,2015,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2015-03-29,156.0
509,MLS,2015-06-24,Chicago Fire FC,DC United,0.0,1.0,2015,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2015-06-24,87.0
256,MLS,2015-07-11,Chicago Fire FC,Seattle Sounders,1.0,0.0,2015,41.8623,-87.6167,47.5952,-122.3316,2790.5417477822043,2015-07-11,17.0
629,MLS,2015-08-26,Chicago Fire FC,New York Red Bulls,3.0,2.0,2015,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2015-08-26,46.0
718,MLS,2015-10-25,Chicago Fire FC,New York Red Bulls,1.0,2.0,2015,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2015-10-25,60.0
634,MLS,2016-04-02,Chicago Fire FC,Philadelphia Union,1.0,0.0,2016,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2016-04-02,160.0
774,MLS,2016-04-30,Chicago Fire FC,DC United,1.0,1.0,2016,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2016-04-30,28.0
862,MLS,2016-05-21,Chicago Fire FC,Houston Dynamo,1.0,0.0,2016,41.8623,-87.6167,29.7522,-95.3525,1514.9322633308777,2016-05-21,21.0
1127,MLS,2016-05-28,Chicago Fire FC,Portland Timbers,1.0,1.0,2016,41.8623,-87.6167,45.5215,-122.6919,2826.3443055891967,2016-05-28,7.0
1762,MLS,2016-07-13,Chicago Fire FC,Sporting Kansas City,1.0,0.0,2016,41.8623,-87.6167,39.1215,-94.823,681.0317877139817,2016-07-13,46.0
1795,MLS,2016-07-31,Chicago Fire FC,New York Red Bulls,2.0,2.0,2016,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2016-07-31,18.0
1827,MLS,2016-08-24,Chicago Fire FC,LA Galaxy,2.0,2.0,2016,41.8623,-87.6167,33.8644,-118.2611,2815.795433687295,2016-08-24,24.0
1624,MLS,2016-09-03,Chicago Fire FC,Philadelphia Union,3.0,0.0,2016,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2016-09-03,10.0
536,MLS,2016-09-16,Chicago Fire FC,DC United,2.0,2.0,2016,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2016-09-16,13.0
1355,MLS,2017-05-13,Chicago Fire FC,Seattle Sounders,4.0,1.0,2017,41.8623,-87.6167,47.5952,-122.3316,2790.5417477822043,2017-05-13,239.0
1165,MLS,2017-09-09,Chicago Fire FC,New York Red Bulls,1.0,1.0,2017,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2017-09-09,119.0
1467,MLS,2017-09-16,Chicago Fire FC,DC United,3.0,0.0,2017,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2017-09-16,7.0
1137,MLS,2017-10-15,Chicago Fire FC,Philadelphia Union,3.0,2.0,2017,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2017-10-15,29.0
1468,MLS,2017-10-25,Chicago Fire FC,New York Red Bulls,0.0,4.0,2017,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2017-10-25,10.0
861,MLS,2018-03-10,Chicago Fire FC,Sporting Kansas City,3.0,4.0,2018,41.8623,-87.6167,39.1215,-94.823,681.0317877139817,2018-03-10,136.0
1393,MLS,2018-03-31,Chicago Fire FC,Portland Timbers,2.0,2.0,2018,41.8623,-87.6167,45.5215,-122.6919,2826.3443055891967,2018-03-31,21.0
1111,MLS,2018-04-14,Chicago Fire FC,LA Galaxy,0.0,1.0,2018,41.8623,-87.6167,33.8644,-118.2611,2815.795433687295,2018-04-14,14.0
727,MLS,2018-05-20,Chicago Fire FC,Houston Dynamo,2.0,3.0,2018,41.8623,-87.6167,29.7522,-95.3525,1514.9322633308777,2018-05-20,36.0
896,MLS,2018-07-11,Chicago Fire FC,Philadelphia Union,3.0,4.0,2018,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2018-07-11,52.0
587,MLS,2018-08-11,Chicago Fire FC,New York Red Bulls,0.0,1.0,2018,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2018-08-11,31.0
1036,MLS,2018-09-29,Chicago Fire FC,LAFC,3.0,1.0,2018,41.8623,-87.6167,34.0123,-118.287,2810.3768076868946,2018-09-29,49.0
1072,MLS,2018-10-28,Chicago Fire FC,DC United,0.0,0.0,2018,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2018-10-28,29.0
956,MLS,2019-03-16,Chicago Fire FC,Seattle Sounders,2.0,4.0,2019,41.8623,-87.6167,47.5952,-122.3316,2790.5417477822043,2019-03-16,139.0
1265,MLS,2019-03-30,Chicago Fire FC,New York Red Bulls,1.0,0.0,2019,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2019-03-30,14.0
1692,MLS,2019-07-27,Chicago Fire FC,DC United,0.0,0.0,2019,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2019-07-27,119.0
1672,MLS,2019-08-17,Chicago Fire FC,Philadelphia Union,2.0,0.0,2019,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2019-08-17,21.0
1603,MLS,2020-07-14,Chicago Fire FC,Seattle Sounders,2.0,1.0,2020,41.8623,-87.6167,47.5952,-122.3316,2790.5417477822043,2020-07-14,332.0
1284,MLS,2020-10-11,Chicago Fire FC,DC United,2.0,1.0,2020,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2020-10-11,89.0
688,MLS,2020-10-17,Chicago Fire FC,Sporting Kansas City,2.0,2.0,2020,41.8623,-87.6167,39.1215,-94.823,681.0317877139817,2020-10-17,6.0
233,MLS,2020-10-24,Chicago Fire FC,New York Red Bulls,2.0,2.0,2020,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2020-10-24,7.0
1573,MLS,2021-05-08,Chicago Fire FC,Philadelphia Union,0.0,2.0,2021,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2021-05-08,196.0
1077,MLS,2021-06-26,Chicago Fire FC,Philadelphia Union,3.0,3.0,2021,41.8623,-87.6167,39.8322,-75.3781,1052.9073495575017,2021-06-26,49.0
677,MLS,2021-07-21,Chicago Fire FC,DC United,2.0,2.0,2021,41.8623,-87.6167,38.8684,-77.0122,957.3274402281954,2021-07-21,25.0
222,MLS,2021-08-08,Chicago Fire FC,New York Red Bulls,2.0,1.0,2021,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2021-08-08,18.0
180,MLS,2022-03-19,Chicago Fire FC,Sporting Kansas City,3.0,1.0,2022,41.8623,-87.6167,39.1215,-94.823,681.0317877139817,2022-03-19,223.0
1564,MLS,2022-04-16,Chicago Fire FC,LA Galaxy,0.0,0.0,2022,41.8623,-87.6167,33.8644,-118.2611,2815.795433687295,2022-04-16,28.0
1472,MLS,2022-04-30,Chicago Fire FC,New York Red Bulls,1.0,2.0,2022,41.8623,-87.6167,40.7367,-74.1502,1130.7138013507163,2022-04-30,14.0
